INDEX YEAR MN HR RH NO1 MWS W1 W2 W3 W4 NO2 N NE E SE S SW W NW CA VA NO3
43193 1989  6 3 84.00000 30  3.800000 0.00000000  0.00000000 29.00000  1.000000 30  2  0  0  1  5  8 12  1  1  0 30
43193 1989  7 3 87.00000 31  4.300000 0.00000000  1.00000000 24.00000  6.000000 31  0  0  1  1  8  4  8  3  6  0 31
43193 1989  8 3 87.00000 31  4.600000 0.00000000  0.00000000 31.00000  0.000000 31  2  0  0  0  4  4 17  4  0  0 31
43193 1989  9 3 89.00000 30  1.800000 0.00000000  0.00000000 19.00000 11.000000 30  5  0  2  1  6  4  0  1 11  0 30
43193 1989 10 3 87.00000 31  1.600000 0.00000000  0.00000000 19.00000 12.000000 31  4  0  0  2  8  0  3  2 12  0 31
43193 1989 11 3 72.00000 30  1.700000 0.00000000  0.00000000 16.00000 14.000000 30  7  0  3  0  4  1  1  0 14  0 30
43193 1989 12 3 70.00000 31  0.800000 0.00000000  0.00000000  9.00000 22.000000 31  2  0  1  1  3  1  1  0 22  0 31
43193 1990  1 3 72.00000 31  0.700000 0.00000000  0.00000000 10.00000 21.000000 31  2  0  1  1  4  1  1  0 21  0 31
43193 1990  2 3 74.00000 28  0.500000 0.00000000  0.00000000  6.00000 22.000000 28  1  0  1  0  3  1  0  0 22  0 28
43193 1990  3 3 72.00000 31  2.000000 0.00000000  0.00000000 23.00000  8.000000 31  1  0  6  0 11  3  0  2  8  0 31
43193 1990  4 3 72.00000 30  3.100000 0.00000000  0.00000000 29.00000  1.000000 30  7  0  3  0  5  2  6  6  1  0 30
43193 1990  5 3 77.00000 30  3.800000 0.00000000  0.00000000 29.00000  1.000000 30  8  0  0  0  4  4  9  4  1  0 30
43193 1990  6 3 86.00000 30  3.900000 0.00000000  0.00000000 28.00000  2.000000 30  3  0  0  0  3  8  9  5  2  0 30
43193 1990  7 3 85.00000 31  4.900000 0.00000000  0.00000000 31.00000  0.000000 31  1  0  0  0  5  5 19  1  0  0 31
43193 1990  8 3 89.00000 31  4.900000 0.00000000  0.00000000 31.00000  0.000000 31  5  0  1  0  2  5 12  6  0  0 31
43193 1990  9 3 90.00000 30  2.600000 0.00000000  0.00000000 25.00000  5.000000 30  4  0  0  0  7  4  4  6  5  0 30
43193 1990 10 3 82.00000 30  1.600000 0.00000000  0.00000000 18.00000 12.000000 30  7  0  0  0  6  1  2  2 12  0 30
43193 1990 11 3 79.00000 30  1.800000 0.00000000  0.00000000 19.00000 11.000000 30  3  0  9  0  5  0  2  0 11  0 30
43193 1990 12 3 76.00000 31  1.200000 0.00000000  0.00000000 15.00000 16.000000 31  4  0  5  0  4  1  1  0 16  0 31
43193 1991  1 3 78.00000 31  0.500000 0.00000000  0.00000000  8.00000 23.000000 31  2  0  2  0  2  0  1  1 23  0 31
43193 1991  2 3 79.00000 28  0.500000 0.00000000  0.00000000  7.00000 21.000000 28  0  0  0  0  2  2  2  1 21  0 28
43193 1991  3 3 79.00000 31  2.500000 0.00000000  0.00000000 19.00000 12.000000 31  6  0  8  0  2  1  1  1 12  0 31
43193 1991  4 3 75.00000 30  4.100000 0.00000000  0.00000000 30.00000  0.000000 30 12  0  6  6  2  2  1  1  0  0 30
43193 1991  5 3 72.00000 31  4.700000 0.00000000  0.00000000 31.00000  0.000000 31 12  0  4  2  3  2  2  6  0  0 31
43193 1991  6 3 83.00000 30  3.400000 0.00000000  0.00000000 28.00000  2.000000 30  8  0  2  0  2  1  8  7  2  0 30
43193 1991  7 3 88.00000 31  5.200000 0.00000000  0.00000000 30.00000  1.000000 31  2  0  2  2  3  6 11  4  1  0 31
43193 1991  8 3 88.00000 31  3.900000 0.00000000  0.00000000 30.00000  1.000000 31  0  0  0  1  5  3 13  8  1  0 31
43193 1991  9 3 86.00000 30  2.200000 0.00000000  0.00000000 23.00000  7.000000 30 12  0  1  0  2  2  2  4  7  0 30
43193 1991 10 3 83.00000 31  2.000000 0.00000000  0.00000000 23.00000  8.000000 31 10  0  0  0  6  1  3  3  8  0 31
43193 1991 11 3 75.00000 30  1.600000 0.00000000  0.00000000 20.00000 10.000000 30  8  0  4  0  2  2  3  1 10  0 30
43193 1991 12 3 75.00000 31  1.300000 0.00000000  0.00000000 17.00000 14.000000 31  7  0  2  0  4  1  1  2 14  0 31
43193 1992  1 3 74.00000 31  0.900000 0.00000000  0.00000000 13.00000 18.000000 31  6  0  4  0  1  2  0  0 18  0 31
43193 1992  2 3 77.00000 29  2.000000 0.00000000  0.00000000 22.00000  7.000000 29 15  0  0  1  3  1  0  2  7  0 29
43193 1992  3 3 79.00000 31  2.900000 0.00000000  0.00000000 27.00000  4.000000 31  8  0  5  0 10  1  2  1  4  0 31
43193 1992  4 3 72.00000 30  4.400000 0.00000000  0.00000000 30.00000  0.000000 30 13  0  0  1  8  1  1  6  0  0 30
43193 1992  5 3 72.00000 31  4.700000 0.00000000  0.00000000 31.00000  0.000000 31  9  0  0  0  3  2  9  8  0  0 31
43193 1992  6 3 84.00000 30  4.200000 0.00000000  0.00000000 27.00000  3.000000 30 10  0  1  1  4  3  6  2  3  0 30
43193 1992  7 3 87.00000 31  5.100000 0.00000000  0.00000000 30.00000  1.000000 31  7  0  1  0  7  6  8  1  1  0 31
43193 1992  8 3 88.00000 31  5.600000 0.00000000  0.00000000 31.00000  0.000000 31  4  0  0  0  6  8 11  2  0  0 31
43193 1992  9 3 88.00000 30  2.600000 0.00000000  0.00000000 26.00000  4.000000 30 10  1  5  1  1  2  1  5  4  0 30
43193 1992 10 3 87.00000 31  1.300000 0.00000000  0.00000000 20.00000 11.000000 31  2  5  2  1  1  2  1  6 11  0 31
43193 1992 11 3 76.00000 30  1.100000 0.00000000  0.00000000 16.00000 14.000000 30  0  7  0  4  1  1  0  3 14  0 30
43193 1992 12 3 78.00000 31  0.300000 0.00000000  0.00000000  5.00000 26.000000 31  0  2  1  0  0  1  0  1 26  0 31
43193 1993  1 3 85.00000 31  0.000000 0.00000000  0.00000000  1.00000 30.000000 31  0  0  0  0  0  0  0  1 30  0 31
43193 1993  2 3 81.00000 28  0.300000 0.00000000  0.00000000  5.00000 23.000000 28  1  2  0  0  0  0  0  2 23  0 28
43193 1993  3 3 76.00000 31  1.200000 0.00000000  0.00000000 19.00000 12.000000 31  0  5  2  3  2  2  0  5 12  0 31
43193 1993  4 3 75.00000 30  1.800000 0.00000000  0.00000000 25.00000  5.000000 30  3  9  2  4  1  1  0  5  5  0 30
43193 1993  5 3 74.00000 31  1.800000 0.00000000  0.00000000 24.00000  6.000000 30  9  3  0  6  0  0  1  5  6  0 30
43193 1993  6 3 82.00000 30  3.300000 0.00000000  0.00000000 26.00000  4.000000 30  2  1  1  3  0 16  2  1  4  0 30
43193 1993  7 3 87.00000 31  3.400000 0.00000000  0.00000000 21.00000 10.000000 31  1  1  1  0  0 10  4  4 10  0 31
43193 1993  8 3 87.00000 31  2.100000 0.00000000  0.00000000 21.00000 10.000000 31  0  1  0  0  0  7  7  6 10  0 31
43193 1993  9 3 90.00000 30  0.600000 0.00000000  0.00000000  9.00000 21.000000 30  1  1  1  2  2  0  0  2 21  0 30
43193 1993 10 3 88.00000 31  0.500000 0.00000000  0.00000000  8.00000 23.000000 31  0  0  0  4  2  1  0  1 23  0 31
43193 1993 11 3 70.00000 30  0.400000 0.00000000  0.00000000  6.00000 24.000000 30  1  1  0  2  0  1  0  1 24  0 30
43193 1993 12 3 77.00000 31  0.200000 0.00000000  0.00000000  3.00000 28.000000 31  1  1  1  0  0  0  0  0 28  0 31
43193 1994  1 3 82.00000 31  0.100000 0.00000000  0.00000000  3.00000 28.000000 31  1  1  0  1  0  0  0  0 28  0 31
43193 1994  2 3 75.00000 28  0.900000 0.00000000  0.00000000 12.00000 16.000000 28  5  1  0  1  0  0  0  5 16  0 28
43193 1994  3 3 82.00000 31  1.500000 0.00000000  0.00000000 20.00000 11.000000 31  3  6  2  5  1  1  1  1 11  0 31
43193 1994  4 3 73.00000 30  2.600000 0.00000000  0.00000000 27.00000  3.000000 30  9  6  3  5  2  0  0  2  3  0 30
43193 1994  5 3 71.00000 31  2.100000 0.00000000  0.00000000 23.00000  8.000000 31  7  5  1  2  2  1  2  3  8  0 31
43193 1994  6 3 84.00000 30  4.200000 0.00000000  0.00000000 28.00000  2.000000 30  3  0  0  3  3 11  5  3  2  0 30
43193 1994  7 3 86.00000 31  4.500000 0.00000000  0.00000000 29.00000  2.000000 31  0  0  1  1  1 15 10  1  2  0 31
43193 1994  8 3 87.00000 31  3.000000 0.00000000  0.00000000 29.00000  2.000000 31  0  3  0  2  0  9  7  8  2  0 31
43193 1994  9 3 86.00000 30  1.400000 0.00000000  0.00000000 17.00000 13.000000 30  2  1  2  1  0  7  3  1 13  0 30
43193 1994 10 3 87.00000 31  0.900000 0.00000000  0.00000000 14.00000 17.000000 31  7  2  2  2  0  0  1  0 17  0 31
43193 1994 11 3 75.00000 30  1.000000 0.00000000  0.00000000 14.00000 16.000000 30  2  6  4  1  0  1  0  0 16  0 30
43193 1994 12 3 74.00000 31  0.900000 0.00000000  0.00000000 10.00000 21.000000 31  3  4  0  1  1  0  0  1 21  0 31
43193 1995  1 3 75.00000 31  1.200000 0.00000000  0.00000000 16.00000 15.000000 31  2 11  2  0  0  0  0  1 15  0 31
43193 1995  2 3 79.00000 28  0.800000 0.00000000  0.00000000 10.00000 18.000000 28  2  5  0  1  0  0  0  2 18  0 28
43193 1995  3 3 75.00000 30  1.500000 0.00000000  0.00000000 20.00000 10.000000 30  9  4  1  0  0  1  1  4 10  0 30
43193 1995  4 3 72.00000 30  2.100000 0.00000000  0.00000000 25.00000  5.000000 30  5  6  2  8  1  0  0  3  5  0 30
43193 1995  5 3 67.00000 31  2.700000 0.00000000  0.00000000 29.00000  2.000000 31  6  7  2  3  0  4  1  6  2  0 31
43193 1995  6 3 83.00000 30  2.900000 0.00000000  0.00000000 27.00000  3.000000 30  5  3  3  4  2  5  2  3  3  0 30
43193 1995  7 3 90.00000 31  2.500000 0.00000000  0.00000000 24.00000  7.000000 31  2  0  0  3  3  8  1  7  7  0 31
43193 1995  8 3 88.00000 31  2.000000 0.00000000  0.00000000 25.00000  6.000000 31  4  4  2  3  1  4  3  4  6  0 31
43193 1995  9 3 87.00000 30  2.000000 0.00000000  0.00000000 22.00000  8.000000 30  5  4  1  3  0  0  2  7  8  0 30
43193 1995 10 3 85.00000 31  1.100000 0.00000000  0.00000000 16.00000 15.000000 31  2  4  1  7  0  0  0  2 15  0 31
43193 1995 11 3 79.00000 30  0.500000 0.00000000  0.00000000  8.00000 22.000000 30  3  3  1  0  1  0  0  0 22  0 30
43193 1996  1 3 80.00000 31  0.800000 0.00000000  0.00000000 12.00000 19.000000 31  2  5  1  0  0  0  0  4 19  0 31
43193 1996  2 3 77.00000 29  0.800000 0.00000000  0.00000000 11.00000 18.000000 29  6  3  1  0  0  0  0  1 18  0 29
43193 1996  3 3 82.00000 31  1.400000 0.00000000  0.00000000 19.00000 12.000000 31  8  4  1  3  1  0  0  2 12  0 31
43193 1996  4 3 73.00000 30  2.000000 0.00000000  0.00000000 23.00000  7.000000 30  9  7  1  1  1  0  0  4  7  0 30
43193 1996  5 3 71.00000 31  2.500000 0.00000000  0.00000000 27.00000  4.000000 31  7  8  1  0  2  1  2  6  4  0 31
43193 1996  6 3 82.00000 30  3.400000 0.00000000  0.00000000 28.00000  2.000000 30  1  2  1  5  4  6  3  6  2  0 30
43193 1996  7 3 86.00000 31  3.500000 0.00000000  0.00000000 28.00000  3.000000 31  1  2  2  2  1 10  5  5  3  0 31
43193 1996  8 3 88.00000 31  2.500000 0.00000000  0.00000000 24.00000  7.000000 31  5  2  0  3  1  5  3  5  7  0 31
43193 1996  9 3 86.00000 30  1.200000 0.00000000  0.00000000 16.00000 14.000000 30  2  4  2  7  0  0  0  1 14  0 30
43193 1996 10 3 83.00000 31  1.600000 0.00000000  0.00000000 14.00000 17.000000 31  3  0  2  5  0  0  1  3 17  0 31
43193 1996 11 3 79.00000 30  0.400000 0.00000000  0.00000000  6.00000 24.000000 30  1  3  1  0  0  0  0  1 24  0 30
43193 1996 12 3 79.00000 31  0.100000 0.00000000  0.00000000  2.00000 29.000000 31  0  1  1  0  0  0  0  0 29  0 31
43193 1998  1 3 81.00000 29  0.900000 0.00000000  0.00000000  7.00000 22.000000 29  5  1  0  0  0  0  0  1 22  0 29
43193 1998  2 3 72.00000 21  1.700000 0.00000000  0.00000000 12.00000  9.000000 21  8  1  0  0  0  0  2  1  9  0 21
43193 1998  3 3 80.00000 27  0.700000 0.00000000  0.00000000  9.00000 18.000000 27  4  1  0  3  0  0  0  1 18  0 27
43193 1998  4 3 74.00000 28  1.200000 0.00000000  0.00000000 16.00000 12.000000 28  7  1  1  2  0  1  1  3 12  0 28
43193 1998  5 3 74.00000 29  6.616832 0.00000000  1.49504950 25.34653  3.900990  0 10  1  1  1  0  3  3  2  5  0 26
43193 1998  6 3 83.00000 29  9.206000 0.02941176  3.74509804 22.80392  2.617647  0  9  2  1  4  3  2  2  4  2  0 29
43193 1998  7 3 85.00000 19  3.400000 0.00000000  0.00000000 12.00000  4.000000 16  0  0  0  0  1  4  3  6  5  0 19
43193 1998  8 3 87.26471 12  9.899000 0.00000000  0.00000000  5.00000  7.000000 12  1  0  0  2  0  2  0  0  7  0 12
43193 1998  9 3 91.00000 29  0.800000 0.00000000  0.00000000 11.00000 18.000000 29  0  1  1  1  2  3  0  3 18  0 29
43193 1998 10 3 88.00000 30  1.900000 0.00000000  0.00000000 18.00000 12.000000 30  1  4  0  7  2  1  0  3 12  0 30
43193 1998 11 3 81.00000 27  1.700000 0.00000000  0.00000000 19.00000  8.000000 27  8  6  2  1  1  0  0  1  8  0 27
43193 1998 12 3 77.00000 30  1.300000 0.00000000  0.00000000 15.00000 15.000000 30  5  6  2  0  0  0  2  0 15  0 30
43193 1999  1 3 81.00000 30  1.200000 0.00000000  0.00000000 16.00000 14.000000 30  6  3  0  0  2  0  4  1 14  0 30
43193 1999  2 3 82.00000 27  1.000000 0.00000000  0.00000000 11.00000 16.000000 27  5  4  1  0  1  0  0  0 16  0 27
43193 1999  3 3 82.00000 30  0.600000 0.00000000  0.00000000  7.00000 23.000000 30  1  2  0  1  0  0  0  3 23  0 30
43193 1999  4 3 76.00000 30  2.100000 0.00000000  0.00000000 24.00000  6.000000 30  8  7  1  2  1  2  1  2  6  0 30
43193 1999  5 3 80.00000 31  2.500000 0.00000000  0.00000000 25.00000  6.000000 31  9  5  3  1  3  0  1  3  6  0 31
43193 1999  6 3 88.00000 29  2.600000 0.00000000  0.00000000 20.00000  9.000000 29  2  4  1  2  3  4  1  3  9  0 29
43193 1999  7 3 86.00000 31  2.700000 0.00000000  0.00000000 23.00000  8.000000 31  0  0  0  1  0  7  8  7  8  0 31
43193 1999  8 3 88.00000 28  2.800000 0.00000000  0.00000000 28.00000  0.000000 28  3  5  1  1  0  7  3  8  0  0 28
43193 1999  9 3 89.00000 30  1.800000 0.00000000  0.00000000 22.00000  8.000000 30  4  5  3  2  2  0  0  6  8  0 30
43193 1999 10 3 85.00000 30  1.400000 0.00000000  0.00000000 21.00000  9.000000 30 10  1  2  4  2  1  1  0  9  0 30
43193 1999 11 3 75.00000 29  1.700000 0.00000000  0.00000000 21.00000  8.000000 29 11  5  1  2  0  2  0  0  8  0 29
43193 1999 12 3 76.00000 31  1.200000 0.00000000  0.00000000 16.00000 15.000000 31  4 10  0  1  0  0  0  1 15  0 31
43193 2000  1 3 78.00000 30  1.700000 0.00000000  0.00000000 21.00000  9.000000 30  4  8  1  1  5  0  1  1  9  0 30
43193 2000  2 3 80.00000 28  1.500000 0.00000000  0.00000000 18.00000 10.000000 28 13  4  0  0  0  0  0  1 10  0 28
43193 2000  3 3 80.00000 31  1.900000 0.00000000  0.00000000 23.00000  8.000000 31 10  5  0  2  4  0  0  2  8  0 31
43193 2000  4 3 76.00000 29  2.700000 0.00000000  0.00000000 25.00000  4.000000 29 10  4  3  4  1  1  0  2  4  0 29
43193 2000  5 3 79.00000 31  2.700000 0.00000000  0.00000000 28.00000  3.000000 31  7  4  3  4  2  2  2  4  3  0 31
43193 2000  6 3 88.00000 26  2.600000 0.00000000  0.00000000 22.00000  4.000000 26  6  2  0  2  2  3  4  3  4  0 26
43193 2000  7 3 89.00000 29  2.700000 0.00000000  0.00000000 24.00000  5.000000 29  3  0  0  1  1  7  3  9  5  0 29
43193 2000  8 3 90.00000 31  2.500000 0.00000000  0.00000000 26.00000  5.000000 31  5  3  0  3  2  4  5  4  5  0 31
43193 2000  9 3 88.00000 30  1.800000 0.00000000  0.00000000 22.00000  8.000000 30  4  4  1  2  0  2  3  6  8  0 30
43193 2000 10 3 88.00000 31  1.200000 0.00000000  0.00000000 17.00000 14.000000 31  2  6  2  2  2  0  0  3 14  0 31
43193 2000 11 3 82.00000 29  1.100000 0.00000000  0.00000000 14.00000 15.000000 29  5  5  0  0  2  1  0  1 15  0 29
43193 2000 12 3 80.00000 30  0.800000 0.00000000  0.00000000 11.00000 19.000000 30  1  8  0  1  0  1  0  0 19  0 30
43193 2001  1 3 87.00000 31  1.000000 0.00000000  0.00000000 16.00000 15.000000 31  3  6  2  1  2  1  0  1 15  0 31
43193 2001  2 3 85.00000 28  1.400000 0.00000000  0.00000000 18.00000 10.000000 28  6  5  1  2  1  0  0  3 10  0 28
43193 2001  3 3 82.00000 31  1.600000 0.00000000  0.00000000 21.00000 10.000000 31 14  0  0  0  1  0  2  4 10  0 31
43193 2001  4 3 78.00000 30  2.000000 0.00000000  0.00000000 25.00000  5.000000 30 11  6  1  3  0  2  0  2  5  0 30
43193 2001  5 3 76.00000 31  3.500000 0.00000000  0.00000000 28.00000  3.000000 31  2 10  8  5  1  1  0  1  3  0 31
43193 2001  6 3 82.00000 30  4.200000 0.00000000  0.00000000 30.00000  0.000000 30  3  1  2  0  4  7  5  8  0  0 30
43193 2001  7 3 86.00000 31  3.000000 0.00000000  0.00000000 27.00000  4.000000 31  2  0  1  1  1  9  6  7  4  0 31
43193 2001  8 3 89.00000 31  2.200000 0.00000000  0.00000000 28.00000  3.000000 31  7  0  0  1  0  3 12  5  3  0 31
43193 2001  9 3 88.00000 29  1.500000 0.00000000  0.00000000 18.00000 11.000000 29  3  1  2  3  3  1  1  4 11  0 29
43193 2001 10 3 87.00000 31  1.700000 0.00000000  0.00000000 21.00000 10.000000 31  7  1  1  3  2  1  2  4 10  0 31
43193 2001 11 3 80.00000 30  1.100000 0.00000000  0.00000000 16.00000 14.000000 30 11  2  0  1  0  0  0  2 14  0 30
43193 2001 12 3 83.00000 31  0.800000 0.00000000  0.00000000 12.00000 19.000000 31  5  3  0  1  0  1  0  2 19  0 31
43193 2002  1 3 80.00000 31  1.600000 0.00000000  0.00000000 18.00000 13.000000 31  4  7  2  0  0  0  1  4 13  0 31
43193 2002  2 3 81.00000 28  1.600000 0.00000000  0.00000000 19.00000  9.000000 28  8  4  1  0  1  0  0  5  9  0 28
43193 2002  3 3 84.00000 31  1.600000 0.00000000  0.00000000 22.00000  9.000000 31  5  9  2  3  0  0  0  3  9  0 31
43193 2002  4 3 79.00000 30  1.800000 0.00000000  0.00000000 25.00000  5.000000 30  9  5  2  4  0  0  1  4  5  0 30
43193 2002  5 3 76.00000 31  2.500000 0.00000000  0.00000000 30.00000  1.000000 31  7  8  2  2  2  2  0  7  1  0 31
43193 2002  6 3 86.00000 30  2.500000 0.00000000  0.00000000 26.00000  4.000000 30  6  1  1  2  6  5  3  2  4  0 30
43193 2002  7 3 85.00000 31  2.400000 0.00000000  0.00000000 25.00000  6.000000 31  2  0  0  1  2  4  7  9  6  0 31
43193 2002  8 3 89.00000 31  2.200000 0.00000000  0.00000000 25.00000  6.000000 31  5  1  0  2  0 10  6  1  6  0 31
43193 2002  9 3 88.00000 30  1.200000 0.00000000  0.00000000 17.00000 13.000000 30  7  1  0  7  1  0  0  1 13  0 30
43193 2002 10 3 87.00000 31  1.400000 0.00000000  0.00000000 23.00000  8.000000 31  4  6  4  3  1  2  0  3  8  0 31
43193 2002 11 3 84.00000 30  0.800000 0.00000000  0.00000000 12.00000 18.000000 30  6  4  0  1  0  1  0  0 18  0 30
43193 2002 12 3 86.00000 31  0.100000 0.00000000  0.00000000  2.00000 29.000000 31  0  1  1  0  0  0  0  0 29  0 31
43193 2003  1 3 86.00000 31  0.200000 0.00000000  0.00000000  4.00000 27.000000 31  1  0  0  1  1  0  0  1 27  0 31
43193 2003  2 3 85.00000 28  0.800000 0.00000000  0.00000000 10.00000 18.000000 28  4  2  0  1  1  1  0  1 18  0 28
43193 2003  3 3 82.00000 31  1.600000 0.00000000  0.00000000 20.00000 11.000000 31  7  5  1  1  0  0  1  5 11  0 31
43193 2003  4 3 77.00000 30  2.400000 0.00000000  0.00000000 25.00000  5.000000 30  8  6  4  2  1  0  0  4  5  0 30
43193 2003  5 3 72.00000 31  4.100000 0.00000000  0.00000000 29.00000  2.000000 31 11  4  0  1  1  0  0 12  2  0 31
43193 2003  6 3 85.00000 30  2.800000 0.00000000  0.00000000 25.00000  5.000000 30  2  4  3  7  2  3  3  1  5  0 30
43193 2003  7 3 89.00000 31  3.400000 0.00000000  0.00000000 26.00000  5.000000 31  7  3  1  2  1  7  1  4  5  0 31
43193 2003  8 3 89.00000 31  2.300000 0.00000000  0.00000000 23.00000  8.000000 31  2  0  1  0  2  6  2 10  8  0 31
43193 2003  9 3 88.00000 29  1.600000 0.00000000  0.00000000 19.00000 10.000000 29  7  2  2  2  1  2  1  2 10  0 29
43193 2003 10 3 88.00000 30  1.200000 0.00000000  0.00000000 18.00000 12.000000 30  6  4  1  2  2  0  0  3 12  0 30
43193 2003 11 3 81.00000 30  1.400000 0.00000000  0.00000000 21.00000  9.000000 30 15  2  2  0  0  0  0  2  9  0 30
43193 2003 12 3 84.00000 31  0.300000 0.00000000  0.00000000  5.00000 26.000000 31  3  0  0  1  1  0  0  0 26  0 31
43193 2004  1 3 85.00000 31  1.000000 0.00000000  0.00000000 11.00000 20.000000 31  3  6  1  0  0  1  0  0 20  0 31
43193 2004  2 3 85.00000 29  0.600000 0.00000000  0.00000000  9.00000 20.000000 29  3  4  0  0  0  0  0  2 20  0 29
43193 2004  3 3 87.00000 31  1.500000 0.00000000  0.00000000 22.00000  9.000000 31  9  4  2  2  1  0  2  2  9  0 31
43193 2004  4 3 76.00000 30  2.400000 0.00000000  0.00000000 27.00000  3.000000 30 12  7  2  1  0  0  0  5  3  0 30
43193 2004  5 3 79.00000 31  2.600000 0.00000000  0.00000000 30.00000  1.000000 31 11  7  2  5  2  0  0  3  1  0 31
43193 2004  6 3 83.00000 30  4.300000 0.00000000  0.00000000 30.00000  0.000000 30  6  1  0  4  3 11  4  1  0  0 30
43193 2004  7 3 88.00000 31  2.500000 0.00000000  0.00000000 26.00000  5.000000 31  7  4  1  1  0  4  3  6  5  0 31
43193 2004  8 3 85.00000 31  3.300000 0.00000000  0.00000000 30.00000  1.000000 31  3  2  0  0  0 10  5 10  1  0 31
43193 2004  9 3 89.00000 30  2.200000 0.00000000  0.00000000 29.00000  1.000000 30  7 10  1  1  3  2  1  4  1  0 30
43193 2004 10 3 82.00000 31  1.400000 0.00000000  0.00000000 21.00000 10.000000 31  3  6  1  1  1  3  0  6 10  0 31
43193 2004 11 3 84.00000 30  0.500000 0.00000000  0.00000000  8.00000 22.000000 30  1  2  0  0  1  2  0  2 22  0 30
43193 2004 12 3 82.00000 30  0.800000 0.00000000  0.00000000 13.00000 17.000000 30  2  6  1  0  1  2  0  1 17  0 30
43193 2005  1 3 86.00000 31  1.100000 0.00000000  0.00000000 18.00000 13.000000 31  3 14  0  0  0  0  0  1 13  0 31
43193 2005  2 3 83.00000 28  1.300000 0.00000000  0.00000000 16.00000 12.000000 28  5  8  0  0  0  1  0  2 12  0 28
43193 2005  3 3 85.00000 31  1.400000 0.00000000  0.00000000 20.00000 11.000000 31  4  9  1  0  0  2  0  4 11  0 31
43193 2005  4 3 79.00000 30  2.200000 0.00000000  0.00000000 27.00000  3.000000 30  4 15  0  0  0  2  0  6  3  0 30
43193 2005  5 3 73.00000 31  2.400000 0.00000000  0.00000000 27.00000  4.000000 31  7  8  1  1  2  0  0  8  4  0 31
43193 2005  6 3 87.00000 30  3.200000 0.00000000  0.00000000 26.00000  4.000000 30  3  6  0  1  0 13  0  3  4  0 30
43193 2005  7 3 88.00000 31  4.100000 0.00000000  0.00000000 29.00000  2.000000 31  2  6  0  0  0 12  2  7  2  0 31
43193 2005  8 3 87.00000 31  3.400000 0.00000000  0.00000000 28.00000  3.000000 31  0  2  0  0  1 15  1  9  3  0 31
43193 2005  9 3 91.00000 28  2.300000 0.00000000  0.00000000 23.00000  5.000000 28  1  2  0  0  6  4  1  9  5  0 28
43193 2005 10 3 88.00000 30  1.600000 0.00000000  0.00000000 23.00000  7.000000 30  2 10  0  0  0  0  1 10  7  0 30
43193 2005 11 3 82.00000 30  0.600000 0.00000000  0.00000000  9.00000 21.000000 30  3  3  0  0  0  1  0  2 21  0 30
43193 2005 12 3 86.00000 31  0.400000 0.00000000  0.00000000  6.00000 25.000000 31  0  4  0  0  0  0  0  2 25  0 31
43193 2006  1 3 82.00000 28  0.700000 0.00000000  0.00000000  7.00000 21.000000 28  1  6  0  0  0  0  0  0 21  0 28
43193 2006  2 3 87.00000 27  0.300000 0.00000000  0.00000000  5.00000 22.000000 27  0  2  0  0  0  1  0  2 22  0 27
43193 2006  3 3 84.00000 30  2.400000 0.00000000  2.00000000 14.00000 14.000000 30  4  5  1  0  1  2  0  3 14  0 30
43193 2006  4 3 78.00000 29  1.800000 0.00000000  0.00000000 20.00000  9.000000 29  7  9  1  0  0  0  0  3  9  0 29
43193 2006  5 3 80.00000 31  2.200000 0.00000000  0.00000000 29.00000  2.000000 31  8  7  0  2  1  2  1  8  2  0 31
43193 2006  6 3 87.00000 29  2.600000 0.00000000  0.00000000 23.00000  6.000000 29  1  6  1  2  1 10  0  2  6  0 29
43193 2006  7 3 84.00000 27  5.400000 0.00000000  0.00000000 26.00000  1.000000 27  0  0  0  0  0 19  4  3  1  0 27
43193 2006  8 3 87.00000 30  2.500000 0.00000000  0.00000000 26.00000  4.000000 30  2  0  0  0  0 10  4 10  4  0 30
43193 2006  9 3 91.00000 27  2.300000 0.00000000  1.00000000 18.00000  8.000000 27  4  6  0  1  1  5  0  2  8  0 27
43193 2006 10 3 89.00000 28  1.500000 0.00000000  1.00000000  9.00000 18.000000 28  1  2  0  1  0  3  0  3 18  0 28
43193 2006 11 3 87.00000 30  0.600000 0.00000000  0.00000000 10.00000 20.000000 30  0  5  0  0  0  2  0  3 20  0 30
43193 2006 12 3 86.00000 31  0.500000 0.00000000  0.00000000  8.00000 23.000000 31  1  6  0  0  0  1  0  0 23  0 31
43193 2007  1 3 91.00000 31  0.300000 0.00000000  0.00000000  5.00000 26.000000 31  0  4  1  0  0  0  0  0 26  0 31
43193 2007  2 3 89.00000 25  0.100000 0.00000000  0.00000000  2.00000 23.000000 25  0  1  0  0  0  0  0  0 24  0 25
43193 2007  3 3 88.00000 30  0.500000 0.00000000  0.00000000  8.00000 22.000000 30  1  4  0  0  0  1  0  2 22  0 30
43193 2007  4 3 80.00000 29  1.700000 0.00000000  0.00000000 19.00000 10.000000 29  1 10  0  0  1  2  0  5 10  0 29
43193 2007  5 3 74.00000 30  2.200000 0.00000000  0.00000000 25.00000  5.000000 30  6  9  1  0  3  0  0  6  5  0 30
43193 2007  6 3 88.00000 23  2.200000 0.00000000  0.00000000 17.00000  6.000000 23  0  9  1  0  0  4  0  3  6  0 23
43193 2007  7 3 92.00000 24  2.500000 0.00000000  0.00000000 19.00000  5.000000 24  0  3  0  0  0 11  0  5  5  0 24
