INDEX YEAR MN HR RH NO1 MWS W1 W2 W3 W4 NO2 N NE E SE S SW W NW CA VA NO3
43001 1989 11 12 69 30  3.8 0  0 18 12 30  3  0  0 0 0  1  2 12 12  0 30
43001 1989 12 12 65 31  2.7 0  0 11 20 31  5  0  0 0 0  0  1  5 20  0 31
43001 1990  1 12 70 31  5.3 0  0 27  4 31  5  0  0 0 0  0  0 22  4  0 31
43001 1990  2 12 61 28  9.1 0  1 25  2 28  4  0  0 0 0  1  6 15  2  0 28
43001 1990  3 12 59 31 10.9 0  1 29  1 31  1  0  0 0 0  4 10 15  1  0 31
43001 1990  4 12 62 30 12.8 0  1 29  0 30  1  0  0 0 0  8 16  5  0  0 30
43001 1990  5 12 71 31 14.0 0  5 25  1 31  0  1  0 0 3 13 12  1  1  0 31
43001 1990  6 12 75 30 17.1 0 11 17  2 30  0  0  0 0 0 21  7  0  2  0 30
43001 1990  7 12 82 31 22.1 0 22  9  0 31  0  0  0 0 1 23  7  0  0  0 31
43001 1990  8 12 86 31 18.1 0 14 16  1 31  0  0  0 0 1 17 11  1  1  0 31
43001 1990  9 12 80 30 11.1 0  4 23  3 30  0  0  0 0 2 17  8  0  3  0 30
43001 1990 10 12 66 31  4.1 0  0 15 16 31  1  0  0 0 0  2  7  5 16  0 31
43001 1990 11 12 69 30  2.8 0  0 14 16 30  8  0  0 0 0  0  2  4 16  0 30
43001 1990 12 12 67 31  2.0 0  0 13 18 31  8  0  0 0 0  0  0  5 18  0 31
43001 1991  1 12 64 31  2.8 0  0 16 15 31  9  1  0 0 0  0  1  5 15  0 31
43001 1991  2 12 62 28  4.5 0  0 18 10 28  2  0  0 0 0  0  6 10 10  0 28
43001 1991  3 12 66 31  7.5 0  0 31  0 31  0  0  0 0 0  5 12 14  0  0 31
43001 1991  4 12 66 30 10.6 0  0 30  0 30  0  0  0 0 0 11 14  5  0  0 30
43001 1991  5 12 69 31 12.3 0  2 28  1 31  0  0  0 0 0 17 11  2  1  0 31
43001 1991  6 12 76 30 14.4 0  4 24  2 30  0  0  0 0 1 19  8  0  2  0 30
43001 1991  7 12 88 31 14.7 0  8 22  1 31  0  0  0 0 2 23  5  0  1  0 31
43001 1991  8 12 82 31 16.9 0 13 17  1 31  0  0  0 0 1 25  4  0  1  0 31
43001 1991  9 12 76 30  9.4 0  1 27  2 30  1  0  0 0 0  7 15  5  2  0 30
43001 1991 10 12 65 31  3.8 0  0 17 14 31  2  0  0 0 0  5  5  5 14  0 31
43001 1991 11 12 67 30  1.0 0  0  6 24 30  2  0  0 0 0  0  1  3 24  0 30
43001 1991 12 12 61 31  2.5 0  0 14 17 31  5  0  0 0 0  0  2  7 17  0 31
43001 1992  1 12 66 31  3.3 0  0 19 12 31  4  0  0 0 0  0  3 12 12  0 31
43001 1992  2 12 61 29  4.8 0  0 24  5 29  4  0  0 0 0  0  8 12  5  0 29
43001 1992  3 12 62 31  5.6 0  0 27  4 31  1  0  0 0 0  2  6 18  4  0 31
43001 1992  4 12 61 30  7.6 0  0 27  3 30  0  1  0 0 0  3 19  4  3  0 30
43001 1992  5 12 65 29  8.4 0  0 27  2 29  0  0  0 0 1 14 12  0  2  0 29
43001 1992  6 12 73 30 13.2 0  4 26  0 30  0  0  0 0 0 21  9  0  0  0 30
43001 1992  7 12 79 31 16.9 0 15 12  4 31  0  0  0 0 1 24  2  0  4  0 31
43001 1992  8 12 85 31 11.6 0  6 21  4 31  0  0  0 0 2 18  7  0  4  0 31
43001 1992  9 12 77 29  8.0 0  1 24  4 29  2  0  0 0 1 13  3  6  4  0 29
43001 1992 10 12 68 31  5.1 0  0 25  6 31  4  1  0 0 1  2  9  8  6  0 31
43001 1992 11 12 68 30  4.0 0  0 24  6 30  5  0  0 0 0  0  4 15  6  0 30
43001 1992 12 12 68 31  1.4 0  0 12 19 31  1  0  0 1 0  1  1  7 19  1 31
43001 1993  1 12 66 31  5.0 0  0 28  3 31  5  0  1 0 0  1  3 18  3  0 31
43001 1993  2 12 60 28  5.0 0  0 24  4 28  1  0  0 0 0  1  7 15  4  0 28
43001 1993  3 12 58 31  8.3 0  0 30  1 31  2  0  0 0 0  6 12 10  1  0 31
43001 1993  4 12 62 30 10.1 0  0 30  0 30  0  0  0 0 1  7 17  5  0  0 30
43001 1993  5 12 67 31 14.1 0  3 28  0 31  0  0  0 0 0 20 11  0  0  0 31
43001 1993  6 12 76 30 14.4 0  9 21  0 30  0  0  1 1 2 18  7  1  0  0 30
43001 1993  7 12 84 31 14.0 0 11 17  3 31  0  0  0 0 3 20  4  1  3  0 31
43001 1993  8 12 80 31 11.0 0  4 25  2 31  0  0  0 0 1 22  5  0  2  1 31
43001 1993  9 12 80 30  8.4 0  4 17  9 30  0  0  0 1 1  6 11  2  9  0 30
43001 1993 10 12 75 31  4.3 0  0 24  7 31  4  0  2 1 0  1  7  8  7  0 30
43001 1993 11 12 64 30  2.5 0  0 17 13 30  2  0  0 0 0  0  8  6 13  1 30
43001 1993 12 12 65 31  2.8 0  1 13 17 31  2  0  1 0 1  0  4  5 17  1 31
43001 1994  1 12 66 31  2.6 0  0 17 14 31  3  0  1 1 0  1  2  8 14  1 31
43001 1994  2 12 64 28  4.4 0  0 25  3 28  2  1  0 0 0  1  4 13  3  4 28
43001 1994  3 12 65 31  4.1 0  0 26  5 31  1  0  1 0 0  2  8 12  5  2 31
43001 1994  4 12 64 30  7.3 0  0 29  1 30  0  0  0 0 0  5 22  2  1  0 30
43001 1994  5 12 66 31  9.2 0  0 31  0 31  0  0  0 0 1 12 17  0  0  1 31
43001 1994  6 12 81 30 11.1 0  4 24  2 30  0  0  0 0 5 17  5  1  2  0 30
43001 1994  7 12 87 31 10.5 0  3 27  1 31  0  0  0 0 2 26  1  0  1  1 31
43001 1994  8 12 85 31 12.1 0  3 27  1 31  0  0  0 0 1 26  3  0  1  0 31
43001 1994  9 12 79 30  7.3 0  0 26  4 30  0  0  1 1 1 15  5  3  4  0 30
43001 1994 10 12 69 31  5.1 0  0 24  7 31  1  1  0 0 0  1 13  7  7  1 31
43001 1994 11 12 66 30  6.9 0  0 26  4 30  5  1  0 0 0  1  5 12  4  2 30
43001 1994 12 12 67 31  5.8 0  0 26  5 31  1  2  0 0 0  0  4 16  5  3 31
43001 1995  1 12 63 31  5.5 0  0 31  0 31  3  0  1 0 1  1  2 13  0 10 31
43001 1995  2 12 62 28  8.1 0  0 27  1 28  1  0  0 0 0  1  5 17  1  3 28
43001 1995  3 12 63 31  9.5 0  0 31  0 31  4  0  0 0 0  3  4 18  0  2 31
43001 1995  4 12 62 30  8.6 0  0 28  2 30  4  0  0 0 0  2  7 15  2  0 30
43001 1995  5 12 68 30 11.8 0  2 28  0 30  0  0  0 0 0 16 12  2  0  0 30
43001 1995  6 12 68 30 12.5 0  4 25  1 30  0  0  0 0 0 21  7  0  1  1 30
43001 1995  7 12 81 31 12.2 0  7 22  2 31  0  0  0 1 1 17  7  0  2  3 31
43001 1995  8 12 80 31 11.0 0  3 24  4 31  0  0  0 0 0 18  8  0  4  1 31
43001 1995  9 12 75 30  9.0 0  2 26  2 30  0  0  0 2 0  8 17  0  2  1 30
43001 1995 10 12 67 31  4.0 0  0 22  9 31  1  0  3 0 0  1  5  4  9  8 31
43001 1995 11 12 64 30  3.5 0  0 20 10 30  1  1  0 0 0  0  1 12 10  5 30
43001 1995 12 12 68 31  3.2 0  0 24  7 31  3  0  0 2 0  1  1 11  7  6 31
43001 1996  1 12 68 31  5.2 0  0 28  3 31  5  0  0 0 0  1  9 11  3  2 31
43001 1996  2 12 63 29  5.1 0  0 29  0 29  4  0  0 0 0  1  8 12  0  4 29
43001 1996  3 12 62 31  5.3 0  0 30  1 31  0  0  0 0 1  2  9 14  1  4 31
43001 1996  4 12 63 30  8.2 0  1 29  0 30  0  0  0 0 0  7 16  6  0  1 30
43001 1996  5 12 66 31  8.6 0  0 31  0 31  0  0  0 0 0 16 15  0  0  0 31
43001 1996  6 12 74 30  9.9 0  2 25  1 28  0  0  1 2 2 14  6  0  1  2 28
43001 1996  7 12 83 31  9.8 0  4 25  2 31  0  0  0 0 1 20  7  0  2  1 31
43001 1996  8 12 80 31  9.9 0  3 27  1 31  0  0  0 0 0 18  8  3  1  1 31
43001 1996  9 12 76 30  5.5 0  0 25  5 30  0  0  0 0 0  6 15  4  5  0 30
43001 1996 10 12 69 31  5.1 0  1 27  3 31  2  3  1 2 0  4  7  8  3  1 31
43001 1996 11 12 66 30  3.8 0  0 26  4 30  7  1  0 0 0  1  4 13  4  0 30
43001 1996 12 12 66 31  3.0 0  0 20 11 31  5  0  0 0 0  0  0 15 11  0 31
43001 1997  1 12 68 31  3.7 0  0 25  6 31  4  0  0 0 0  1  4 15  6  1 31
43001 1997  2 12 65 28  5.3 0  0 26  2 28  0  0  0 0 0  3  7 16  2  0 28
43001 1997  3 12 65 31  5.3 0  0 30  1 31  2  0  0 0 0  1  9 18  1  0 31
43001 1997  4 12 65 30  6.6 0  0 29  1 30  1  0  1 0 0  6 15  6  1  0 30
43001 1997  5 12 67 31 10.2 0  3 28  0 31  0  0  0 0 0 14 17  0  0  0 31
43001 1997  6 12 78 30 11.7 0  5 23  2 30  0  0  1 0 1 18  5  0  2  3 30
43001 1997  7 12 84 31 10.2 0  3 27  1 31  0  0  0 0 0 22  5  1  1  2 31
43001 1997  8 12 85 31 11.2 0  5 26  0 31  0  0  0 0 1 26  4  0  0  0 31
43001 1997  9 12 78 29  4.2 0  0 21  8 29  0  0  0 1 1  8  9  0  8  2 29
43001 1997 10 12 69 31  4.3 0  0 28  3 31  1  0  0 0 0  1 10 16  3  0 31
43001 1997 11 12 71 30  3.4 0  0 25  5 30  0  0  1 0 0  0  6 15  5  3 30
43001 1997 12 12 72 31  4.3 0  0 28  3 31  3  1  0 0 0  1  4 15  3  4 31
43001 1998  1 12 68 31  5.2 0  0 28  3 31  1  0  0 0 0  1  0 26  3  0 31
43001 1998  2 12 61 28  5.7 0  0 27  1 28  1  0  1 0 0  2  2 21  1  0 28
43001 1998  3 12 62 31  6.0 0  0 31  0 31  0  0  1 0 0  6  6 18  0  0 31
43001 1998  4 12 69 29  6.9 0  1 26  2 29  0  0  0 1 0 10 11  5  2  0 29
43001 1998  5 12 70 31 10.3 0  2 29  0 31  0  0  0 0 0 16 11  4  0  0 31
43001 1998  6 12 76 29  9.6 0  1 26  2 29  0  0  0 0 1 21  4  0  2  1 29
43001 1998  7 12 84 30  9.2 0  2 26  2 30  0  0  1 0 1 21  4  0  2  1 30
43001 1998  8 12 84 31 10.4 0  4 25  2 31  0  0  0 0 0 20  4  4  2  1 31
43001 1998  9 12 83 30  6.2 0  3 21  6 30  1  0  0 0 0  7  9  6  6  1 30
43001 1998 10 12 77 29  4.6 0  0 20  9 29  0  1  0 0 0  4  8  4  9  3 29
43001 1998 11 12 65 30  3.1 0  0 20 10 30  3  0  1 0 0  0  3 10 10  3 30
43001 1998 12 12 65 30  1.6 0  0 13 17 30  1  1  0 0 0  0  0 11 17  0 30
43001 1999  1 12 65 31  3.5 0  0 21 10 31  0  0  2 0 0  0  0 17 10  2 31
43001 1999  2 12 69 28  4.9 0  0 24  4 28  0  0  0 0 0  0  1 22  4  1 28
43001 1999  3 12 59 31  6.0 0  0 31  0 31  1  0  0 0 0  0  7 22  0  1 31
43001 1999  4 12 67 30  6.8 0  1 28  1 30  0  0  0 0 0 14 10  5  1  0 30
43001 1999  5 12 71 31  9.6 0  0 31  0 31  0  0  0 0 0 24  5  1  0  1 31
43001 1999  6 12 78 28 10.7 0  2 24  2 28  0  0  0 0 0 22  0  2  2  2 28
43001 1999  7 12 84 31 14.5 0 12 16  3 31  0  0  0 0 0 25  2  0  3  1 31
43001 1999  8 12 82 31  9.7 0  4 23  4 31  0  0  0 0 0 24  3  0  4  0 31
43001 1999  9 12 82 30  6.1 0  0 24  6 30  0  1  1 0 1 12  7  2  6  0 30
43001 1999 10 12 72 31  5.1 0  0 24  7 31  3  1  1 0 0  5  2 12  7  0 31
43001 1999 11 12 66 30  1.8 0  0 11 19 30  1  1  0 0 0  0  0  9 19  0 30
43001 1999 12 12 66 31  1.6 0  0 12 19 31  3  2  0 0 0  0  1  5 19  1 31
43001 2000  1 12 67 31  3.5 0  0 20 11 31  1  0  0 0 0  1  2 16 11  0 31
43001 2000  2 12 64 29  5.4 0  0 26  3 29  0  0  0 0 0  2  4 19  3  1 29
43001 2000  3 12 65 31  7.4 0  1 29  1 31  0  0  0 0 0  4  9 17  1  0 31
43001 2000  4 12 70 30  9.2 0  0 30  0 30  0  0  0 0 0 14 11  5  0  0 30
43001 2000  5 12 71 31 10.2 0  0 31  0 31  0  0  0 1 0 25  3  0  0  2 31
43001 2000  6 12 79 30 13.8 0  6 23  1 30  1  0  0 0 2 22  2  1  1  1 30
43001 2000  7 12 86 31 19.2 0 17 14  0 31  0  0  0 0 0 26  5  0  0  0 31
43001 2000  8 12 80 31 12.5 0  7 22  2 31  0  0  0 1 1 18  8  0  2  1 31
43001 2001  1 12 67 31  4.7 0  0 26  5 31  3  1  0 0 0  0  4 17  5  1 31
43001 2001  2 12 67 28  3.7 0  0 24  4 28  0  1  0 0 0  0  4 17  4  2 28
43001 2001  3 12 61 31  7.5 0  0 29  1 30  0  0  0 0 0  8 16  5  1  0 30
43001 2001  4 12 64 30  6.7 0  0 29  1 30  0  0  0 0 0  8 15  6  1  0 30
43001 2001  5 12 67 31 10.5 0  4 26  1 31  0  0  0 1 2 20  3  1  1  0 28
43001 2001  6 12 77 30 11.3 0  2 26  2 30  0  0  0 1 3 21  2  0  2  0 29
43001 2001  7 12 84 31  9.8 0  3 26  2 31  0  0  0 0 3 24  2  0  2  0 31
43001 2001  8 12 83 31  8.1 0  1 25  5 31  0  0  0 0 1 19  5  1  5  0 31
43001 2001  9 12 76 30  5.2 0  0 25  5 30  0  0  0 1 1  9 10  4  5  0 30
43001 2001 10 12 71 30  4.8 0  0 23  7 30  1  1  0 0 0  6  6  9  7  0 30
43001 2001 11 12 63 30  5.7 0  0 27  3 30  6  0  0 0 0  2  4 12  3  3 30
43001 2001 12 12 66 31  6.0 0  0 31  0 31  6  0  1 0 0  0  2 21  0  1 31
43001 2002  1 12 61 31  6.7 0  0 30  1 31  6  0  0 0 0  0  7 17  1  0 31
43001 2002  2 12 63 28  7.1 0  0 27  1 28  1  0  0 0 0  1  3 22  1  0 28
43001 2002  3 12 62 31  6.0 0  0 30  1 31  3  0  1 0 0  4  9 13  1  0 31
43001 2002  4 12 60 30  9.0 0  0 30  0 30  0  0  0 0 0  7 11 12  0  0 30
43001 2002  5 12 67 31 17.6 0 11 20  0 31  0  0  0 0 0 20 10  1  0  0 31
43001 2002  6 12 77 30 16.0 0  8 22  0 30  0  0  1 3 2 16  7  1  0  0 30
43001 2002  7 12 77 31 20.5 0 20 11  0 31  0  0  0 0 0 24  7  0  0  0 31
43001 2002  8 12 83 31 16.9 0 13 17  1 31  0  0  0 0 0 17 12  1  1  0 31
43001 2002  9 12 72 29 10.6 0  0 27  2 29  0  0  0 1 0  5 17  4  2  0 29
43001 2002 10 12 69 31  6.9 0  0 27  4 31  1  0  1 0 0  3  3 19  4  0 31
43001 2002 11 12 66 30  4.9 0  0 23  7 30  6  0  0 0 0  0  0 17  7  0 30
43001 2002 12 12 67 31  4.3 0  0 25  6 31  7  0  0 0 0  1  1 16  6  0 31
43001 2003  1 12 71 31  4.6 0  0 24  7 31  5  0  0 0 0  0  1 18  7  0 31
43001 2003  2 12 67 28  8.3 0  0 28  0 28  2  0  0 0 0  1  6 19  0  0 28
43001 2003  3 12 59 31  9.2 0  0 31  0 31  3  0  0 0 0  1 10 17  0  0 31
43001 2003  4 12 63 30 12.8 0  2 28  0 30  0  0  0 0 1  5 20  4  0  0 30
43001 2003  5 12 68 31 14.5 0  2 29  0 31  0  0  0 0 0 19 10  2  0  0 31
43001 2003  6 12 78 30 15.9 0  8 22  0 30  0  0  1 1 4 20  3  0  0  1 30
43001 2003  7 12 84 31 14.9 0 10 20  1 31  0  0  0 1 7 19  2  0  1  1 31
43001 2003  8 12 84 31 16.1 0 12 17  2 31  0  0  0 0 1 16 12  0  2  0 31
43001 2003  9 12 80 30 10.4 0  2 23  5 30  0  0  0 0 1  9 14  1  5  0 30
43001 2003 10 12 65 31  4.0 0  0 19 12 31  2  0  1 0 0  2  3  6 12  5 31
43001 2003 11 12 67 30  4.3 0  0 18 12 30  1  0  0 0 0  0  1 16 12  0 30
43001 2003 12 12 65 31  2.6 0  0 15 16 31  5  0  0 0 0  0  2  8 16  0 31
43001 2004  1 12 68 31  5.7 0  1 24  6 31  6  0  0 0 0  1  2 16  6  0 31
43001 2004  2 12 67 29  7.6 0  0 27  2 29  6  0  0 0 0  0  3 17  2  1 29
43001 2004  3 12 59 31  8.4 0  1 26  4 31  2  0  0 0 0  2  7 16  4  0 31
43001 2004  4 12 66 30 13.8 0  1 29  0 30  0  0  0 0 0 10 17  3  0  0 30
43001 2004  5 12 66 31 13.3 0  5 24  2 31  1  0  0 0 0 10 13  5  2  0 31
43001 2004  6 12 75 30 13.6 0  6 22  2 30  0  0  0 1 4 17  6  0  2  0 30
43001 2004  7 12 82 31 14.3 0 10 20  1 31  0  0  0 0 2 20  7  1  1  0 31
43001 2004  8 12 85 31 20.1 0 19 11  1 31  0  0  0 0 0 15 15  0  1  0 31
43001 2004  9 12 75 30  8.0 0  1 23  6 30  1  0  0 1 0  4 12  6  6  0 30
43001 2004 10 12 64 31  4.5 0  0 23  8 31  4  0  0 0 0  8  2  9  8  0 31
43001 2004 11 12 66 30  2.9 0  0 16 14 30  6  0  0 0 0  0  2  8 14  0 30
43001 2004 12 12 70 31  2.6 0  0 12 19 31  3  0  0 0 0  0  0  9 19  0 31
43001 2005  1 12 62 31  3.4 0  0 14 17 31  6  0  0 0 0  0  0  8 17  0 31
43001 2005  2 12 66 28  6.0 0  0 23  5 28  2  0  0 0 0  1  3 17  5  0 28
43001 2005  3 12 63 31  9.2 0  1 25  5 31  0  0  0 0 0  2 10 14  5  0 31
43001 2005  4 12 60 30 11.2 0  4 23  3 30  2  0  0 0 0  6 10  8  3  1 30
43001 2005  5 12 68 31 14.5 0  3 28  0 31  0  0  0 0 0  9 20  2  0  0 31
43001 2005  6 12 78 30 15.4 0  8 18  4 30  0  0  0 1 0 13 12  0  4  0 30
43001 2005  7 12 83 31 18.5 0 14 16  1 31  0  0  0 0 0 13 16  1  1  0 31
43001 2005  8 12 80 31 13.6 0  5 23  3 31  0  0  0 0 0 12 13  3  3  0 31
43001 2005 10 12 69 31  2.0 0  0 12 19 31  2  0  0 0 0  0  2  8 19  0 31
43001 2005 11 12 63 30  2.8 0  0 12 18 30  4  0  0 0 0  0  0  8 18  0 30
43001 2006  1 12 67 31  5.3 0  0 23  8 31  7  0  0 0 0  0  1 15  8  0 31
43001 2006  2 12 61 28  6.2 0  0 22  6 28  3  0  0 0 0  0  1 16  6  2 28
43001 2006  3 12 60 30 11.0 0  1 28  1 30  2  0  0 1 0  1  7 18  1  0 30
43001 2006  4 12 62 29 13.7 0  4 25  0 29  0  0  0 0 0  2 19  8  0  0 29
43001 2006  5 12 67 31 14.3 0  2 29  0 31  0  0  0 0 0 11 18  2  0  0 31
43001 2006  6 12 74 30 12.6 0  3 26  1 30  0  0  1 0 2  8 15  2  1  1 30
43001 2006  7 12 83 31 21.3 0 17 13  1 31  0  0  0 0 1 20  9  0  1  0 31
43001 2006  8 12 87 31 21.2 0 19 12  0 31  0  0  0 0 0 17 13  1  0  0 31
43001 2006  9 12 80 29  8.8 0  0 27  2 29  1  0  1 3 1  7  8  6  2  0 29
43001 2006 10 12 69 30  7.8 0  1 27  2 30  2  1  0 0 0  1  4 20  2  0 30
43001 2006 11 12 64 30  4.8 0  0 26  4 30  4  1  1 0 0  0  0 20  4  0 30
43001 2006 12 12 69 30  4.2 0  0 24  6 30  3  0  0 0 0  0  0 17  6  4 30
43001 2007  1 12 66 29  4.7 0  0 24  5 29 10  1  0 0 0  0  0 13  5  0 29
43001 2007  2 12 62 27  9.0 0  0 27  0 27  1  0  0 0 0  2  8 16  0  0 27
43001 2007  3 12 62 31  9.1 0  1 29  1 31  4  1  0 0 0  2  5 18  1  0 31
43001 2007  4 12 64 30 12.2 0  1 27  2 30  1  0  0 0 0  3 15  9  2  0 30
43001 2007  5 12 66 31 14.8 0  3 28  0 31  0  0  0 0 1 11 17  2  0  0 31
43001 2007  6 12 76 30 13.0 0  4 25  1 30  0  0  0 0 3 14  9  1  1  2 30
43001 2007  7 12 81 31 15.3 0  8 23  0 31  0  0  0 0 1 20  7  2  0  1 31
43001 2007  8 12 84 30 15.6 0 10 19  1 30  0  0  0 0 0 17 11  1  1  0 30
43001 2007  9 12 79 28 10.1 0  1 26  1 28  1  0  0 1 0  9  9  5  1  1 27
43001 2007 10 12 64 31  7.8 0  0 27  4 31  5  1  0 0 1  0  2 15  4  3 31
43001 2007 11 12 65 30  4.9 0  0 25  5 30  4  0  1 0 0  0  5 11  5  4 30
43001 2007 12 12 64 29  4.6 0  0 23  6 29 14  1  0 0 0  0  0  6  6  2 29
43001 2008  1 12 65 31  3.6 0  0 20 11 31  6  0  1 0 0  0  1 11 11  1 31
43001 2008  2 12 60 29  6.7 0  0 26  3 29  5  0  0 1 0  0  3 17  3  0 29
43001 2008  3 12 65 31 10.4 0  3 28  0 31  2  0  0 0 0  1 13 15  0  0 31
43001 2008  4 12 64 30 10.5 0  2 26  2 30  2  0  0 0 0  3 17  5  2  1 30
43001 2008  5 12 68 29 14.9 0  1 28  0 29  0  0  0 0 0 11 18  0  0  0 29
43001 2008  6 12 81 30 12.5 0  3 27  0 30  0  0  0 5 5 17  3  0  0  0 30
43001 2008  7 12 86 31 15.0 0  9 22  0 31  0  0  0 0 1 20 10  0  0  0 31
43001 2008  8 12 82 31 17.3 0 12 19  0 31  0  0  0 0 0 13 17  1  0  0 31
43001 2008  9 12 81 30 10.3 0  3 23  4 30  0  0  0 1 1  5 13  6  4  0 30
43001 2008 10 12 67 28  5.1 0  0 24  4 28  6  1  0 0 0  0  3 13  4  1 28
43001 2008 11 12 69 30  3.8 0  0 21  9 30  9  1  0 0 0  0  2  7  9  2 30
43001 2008 12 12 70 29  2.9 0  0 19 10 29  9  2  0 0 0  0  1  6 10  1 29
43058 1989  1 12 62 31 13.9 0  3 28  0 31  3  0  0 0 0  1  2 25  0  0 31
43058 1989  2 12 59 28 13.5 0  3 25  0 28  7  0  0 0 0  0  0 21  0  0 28
43058 1989  3 12 67 31 14.9 0  4 27  0 31  4  0  0 0 0  1  5 21  0  0 31
43058 1989  4 12 67 30 14.1 0  2 28  0 30  2  0  0 0 0  4  5 18  0  1 30
43058 1989  5 12 69 31 18.0 0 13 18  0 31  1  0  0 0 0  5  7 17  0  1 31
43058 1989  6 12 80 30 22.8 0 18 12  0 30  0  0  0 0 2 17  4  3  0  4 30
43058 1989  7 12 84 31 18.0 0 13 18  0 31  0  0  0 1 0  9  5  8  0  8 31
43058 1989  8 12 85 31 15.3 0  8 22  1 31  0  0  0 0 0  6  9  8  1  7 31
43058 1989  9 12 79 30  8.1 0  1 27  2 30  3  0  0 1 1  6  4 10  2  3 30
43058 1989 10 12 75 31  7.4 0  0 29  2 31  2  1  1 0 1  3  1 20  2  0 31
43058 1989 11 12 66 30  7.6 0  0 29  1 30  6  0  0 0 0  0  2 21  1  0 30
43058 1989 12 12 61 31  8.3 0  0 30  1 31  3  0  0 0 0  0  1 26  1  0 31
43058 1990  1 12 65 31  9.2 0  0 31  0 31  5  0  0 0 0  0  0 26  0  0 31
43058 1990  2 12 62 28 12.9 0  3 24  1 28  2  0  0 0 1  0  2 21  1  1 28
43058 1990  3 12 61 31 15.1 0  9 22  0 31  2  0  0 0 0  2  3 23  0  1 31
43058 1990  4 12 72 30 18.5 0 13 17  0 30  3  0  0 0 0  3  5 19  0  0 30
43058 1990  5 12 74 31 16.0 0 14 17  0 31  1  0  0 0 2  4  4 10  0 10 31
43058 1990  6 12 78 30 16.3 0 14 16  0 30  0  1  0 0 3  5  6  4  0 11 30
43058 1990  7 12 84 31 19.0 0 16 15  0 31  0  0  1 1 1  9  6  1  0 12 31
43058 1990  8 12 87 31 20.1 0 14 17  0 31  0  0  0 0 2  6  8  7  0  8 31
43058 1990  9 12 79 30 18.0 0 11 19  0 30  1  0  0 0 0 12  9  8  0  0 30
43058 1990 10 12 73 31 11.2 0  4 25  2 31  4  0  0 1 1  2  2 19  2  0 31
43058 1990 11 12 65 30  8.5 0  0 28  2 30  1  0  1 0 0  1  2 23  2  0 30
43058 1990 12 12 61 31  9.2 0  0 29  2 31  4  0  0 0 0  0  3 22  2  0 31
43058 1991  1 12 59 31 11.9 0  1 30  0 31  4  0  0 0 0  1  2 24  0  0 31
43058 1991  2 12 63 28 14.3 0  6 22  0 28  2  0  0 0 0  0  0 26  0  0 28
43058 1991  3 12 68 31 14.9 0  6 25  0 31  2  0  0 0 0  2  2 22  0  3 31
43058 1991  4 12 69 30 17.6 0 11 19  0 30  1  0  0 0 0  3  1 23  0  2 30
43058 1991  5 12 74 31 19.2 0 17 14  0 31  1  0  0 0 0  1  3 22  0  4 31
43058 1991  6 12 81 30 20.9 0 16 14  0 30  0  0  0 1 2  4  4 16  0  3 30
43058 1991  7 12 86 31 20.7 0 16 15  0 31  0  0  0 0 1 12  5  5  0  8 31
43058 1991  8 12 84 31 17.2 0 14 17  0 31  0  0  0 0 0  8  6  7  0 10 31
43058 1991  9 12 75 30 12.9 0  2 27  1 30  3  0  0 0 0  1  1 19  1  5 30
43058 1991 10 12 68 31 11.9 0  0 31  0 31  3  0  0 0 0  1  1 26  0  0 31
43058 1991 11 12 69 30 10.4 0  1 28  1 30  4  1  0 0 0  2  1 21  1  0 30
43058 1991 12 12 66 31  9.9 0  0 31  0 31  6  1  3 1 0  0  0 20  0  0 31
43058 1992  1 12 65 31 10.3 0  0 31  0 31  9  0  0 0 0  0  0 19  0  3 31
43058 1992  2 12 67 29 14.5 0  3 26  0 29  9  0  0 0 0  0  0 20  0  0 29
43058 1992  3 12 69 31 14.3 0  4 27  0 31  3  0  0 0 0  1  0 27  0  0 31
43058 1992  4 12 69 30 15.2 0  4 26  0 30  3  0  0 0 0  0  0 27  0  0 30
43058 1992  5 12 71 31 15.0 0  3 28  0 31  1  0  0 0 0  6  3 19  0  2 31
43058 1992  6 12 76 30 18.8 0 15 15  0 30  0  0  0 2 0  7  4 15  0  2 30
43058 1992  7 12 83 31 17.0 0 14 16  1 31  0  0  0 1 2 11  4  4  1  8 31
43058 1992  8 12 86 31 11.8 0  5 26  0 31  0  1  0 1 1  8  3  6  0 11 31
43058 1992  9 12 78 30 16.0 0  9 21  0 30  1  1  0 1 0  4  5 14  0  4 30
43058 1992 10 12 73 31 12.7 0  1 30  0 31  5  1  0 0 0  1  2 21  0  1 31
43058 1992 11 12 65 30 11.2 0  0 30  0 30  9  1  0 0 0  0  0 20  0  0 30
43058 1992 12 12 61 31  9.2 0  0 31  0 31  2  0  0 0 0  0  1 26  0  2 31
43058 1993  1 12 61 31 11.8 0  0 31  0 31  9  0  0 0 0  0  0 22  0  0 31
43058 1993  2 12 60 28 12.2 0  1 27  0 28  4  0  0 0 0  1  0 22  0  1 28
43058 1993  3 12 62 31 13.7 0  0 31  0 31  4  0  0 0 0  1  2 23  0  1 31
43058 1993  4 12 74 30 15.1 0  6 24  0 30  2  0  0 0 0  1  2 23  0  2 30
43058 1993  5 12 78 31 16.5 0 10 21  0 31  0  0  0 0 0  6  2 20  0  3 31
43058 1993  6 12 89 30 22.8 0 21  8  1 30  1  0  0 0 1 16  0 10  1  1 30
